id_surat,no_surat,nama_surat,nama_surat_arab,ayat,surat,latin,terjemahan,tempat_turun,deskripsi,tema
5850,83,Al-Mutaffifin,المطفّفين,2,الَّذِيْنَ اِذَا اكْتَالُوْا عَلَى النَّاسِ يَسْتَوْفُوْنَۖ,ladziina idzaa iktaaluu 'alaa nnaasi yastawfuun,"(Yaitu) orang-orang yang apabila menerima takaran dari orang lain mereka minta dicukupkan,",mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5851,83,Al-Mutaffifin,المطفّفين,3,وَاِذَا كَالُوْهُمْ اَوْ وَّزَنُوْهُمْ يُخْسِرُوْنَۗ,wa-idzaa kaaluuhum aw wazanuuhum yukhsiruun,"dan apabila mereka menakar atau menimbang (untuk orang lain), mereka mengurangi.",mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5852,83,Al-Mutaffifin,المطفّفين,4,اَلَا يَظُنُّ اُولٰۤىِٕكَ اَنَّهُمْ مَّبْعُوْثُوْنَۙ,alaa yazhunnu ulaa-ika annahum mab'uutsuun,"Tidakkah mereka itu mengira, bahwa sesungguhnya mereka akan dibangkitkan,",mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5853,83,Al-Mutaffifin,المطفّفين,5,لِيَوْمٍ عَظِيْمٍۙ,liyawmin 'azhiim,"pada suatu hari yang besar,",mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5854,83,Al-Mutaffifin,المطفّفين,6,يَّوْمَ يَقُوْمُ النَّاسُ لِرَبِّ الْعٰلَمِيْنَۗ,yawma yaquumu nnaasu lirabbi l'aalamiin,(yaitu) pada hari (ketika) semua orang bangkit menghadap Tuhan seluruh alam.,mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5855,83,Al-Mutaffifin,المطفّفين,7,كَلَّآ اِنَّ كِتٰبَ الْفُجَّارِ لَفِيْ سِجِّيْنٍۗ,kallaa inna kitaaba lfujjaari lafii sijjiin,Sekali-kali jangan begitu! Sesungguhnya catatan orang yang durhaka benar-benar tersimpan dalam Sijjin.,mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5856,83,Al-Mutaffifin,المطفّفين,8,وَمَآ اَدْرٰىكَ مَا سِجِّيْنٌۗ,wamaa adraaka maa sijjiin,Dan tahukah engkau apakah Sijjin itu?,mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5857,83,Al-Mutaffifin,المطفّفين,9,كِتٰبٌ مَّرْقُوْمٌۗ,kitaabun marquum,(Yaitu) Kitab yang berisi catatan (amal).,mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5858,83,Al-Mutaffifin,المطفّفين,10,وَيْلٌ يَّوْمَىِٕذٍ لِّلْمُكَذِّبِيْنَۙ,waylun yawma-idzin lilmukadzdzibiin,"Celakalah pada hari itu, bagi orang-orang yang mendustakan!",mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5859,83,Al-Mutaffifin,المطفّفين,11,الَّذِيْنَ يُكَذِّبُوْنَ بِيَوْمِ الدِّيْنِۗ,ladziina yukadzdzibuuna biyawmi ddiin,(yaitu) orang-orang yang mendustakannya (hari pembalasan).,mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5860,83,Al-Mutaffifin,المطفّفين,12,وَمَا يُكَذِّبُ بِهٖٓ اِلَّا كُلُّ مُعْتَدٍ اَثِيْمٍۙ,ladziina yukadzdzibuuna biyawmi ddiin,"Dan tidak ada yang mendustakannya (hari pembalasan) kecuali setiap orang yang melampaui batas dan berdosa,",mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5861,83,Al-Mutaffifin,المطفّفين,13,اِذَا تُتْلٰى عَلَيْهِ اٰيٰتُنَا قَالَ اَسَاطِيْرُ الْاَوَّلِيْنَۗ,idzaa tutlaa 'alayhi aayaatunaa qaala asaathiiru l-awwaliin,"yang apabila dibacakan kepadanya ayat-ayat Kami, dia berkata, “Itu adalah dongeng orang-orang dahulu.”",mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5862,83,Al-Mutaffifin,المطفّفين,14,كَلَّا بَلْ ۜرَانَ عَلٰى قُلُوْبِهِمْ مَّا كَانُوْا يَكْسِبُوْنَ,kallaa bal raana 'alaa quluubihim maa kaanuu yaksibuun,Sekali-kali tidak! Bahkan apa yang mereka kerjakan itu telah menutupi hati mereka.,mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5863,83,Al-Mutaffifin,المطفّفين,15,كَلَّآ اِنَّهُمْ عَنْ رَّبِّهِمْ يَوْمَىِٕذٍ لَّمَحْجُوْبُوْنَۗ,kallaa innahum 'an rabbihim yawma-idzin lamahjuubuun,Sekali-kali tidak! Sesungguhnya mereka pada hari itu benar-benar terhalang dari (melihat) Tuhannya.,mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5864,83,Al-Mutaffifin,المطفّفين,16,ثُمَّ اِنَّهُمْ لَصَالُوا الْجَحِيْمِۗ,tsumma innahum lashaaluu ljahiim,"Kemudian, sesungguhnya mereka benar-benar masuk neraka.",mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5865,83,Al-Mutaffifin,المطفّفين,17,ثُمَّ يُقَالُ هٰذَا الَّذِيْ كُنْتُمْ بِهٖ تُكَذِّبُوْنَۗ,tsumma yuqaalu haadzaa ladzii kuntum bihi tukadzdzibuun,"Kemudian, dikatakan (kepada mereka), “Inilah (azab) yang dahulu kamu dustakan.”",mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5866,83,Al-Mutaffifin,المطفّفين,18,كَلَّآ اِنَّ كِتٰبَ الْاَبْرَارِ لَفِيْ عِلِّيِّيْنَۗ,kallaa inna kitaaba l-abraari lafii 'illiyyiin,Sekali-kali tidak! Sesungguhnya catatan orang-orang yang berbakti benar-benar tersimpan dalam ’Illiyyin.,mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5867,83,Al-Mutaffifin,المطفّفين,19,وَمَآ اَدْرٰىكَ مَا عِلِّيُّوْنَۗ,wamaa adraaka maa 'illiyyuun,Dan tahukah engkau apakah ’Illiyyin itu?,mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5868,83,Al-Mutaffifin,المطفّفين,20,كِتٰبٌ مَّرْقُوْمٌۙ,kitaabun marquum,"(Yaitu) Kitab yang berisi catatan (amal),",mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5869,83,Al-Mutaffifin,المطفّفين,21,يَّشْهَدُهُ الْمُقَرَّبُوْنَۗ,yasyhaduhu lmuqarrabuun,yang disaksikan oleh (malaikat-malaikat) yang didekatkan (kepada Allah).,mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5870,83,Al-Mutaffifin,المطفّفين,22,اِنَّ الْاَبْرَارَ لَفِيْ نَعِيْمٍۙ,inna l-abraara lafii na'iim,"Sesungguhnya orang-orang yang berbakti benar-benar berada dalam (surga yang penuh) kenikmatan,",mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5871,83,Al-Mutaffifin,المطفّفين,23,عَلَى الْاَرَاۤىِٕكِ يَنْظُرُوْنَۙ,alaa l-araa-iki yanzhuruun,mereka (duduk) di atas dipan-dipan melepas pandangan.,mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5872,83,Al-Mutaffifin,المطفّفين,24,تَعْرِفُ فِيْ وُجُوْهِهِمْ نَضْرَةَ النَّعِيْمِۚ,ta'rifu fii wujuuhihim nadhrata nna'iim,Kamu dapat mengetahui dari wajah mereka kesenangan hidup yang penuh kenikmatan.,mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5873,83,Al-Mutaffifin,المطفّفين,25,يُسْقَوْنَ مِنْ رَّحِيْقٍ مَّخْتُوْمٍۙ,yusqawna min rahiiqin makhtuum,"Mereka diberi minum dari khamar murni (tidak memabukkan) yang (tempatnya) masih dilak (disegel),",mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5874,83,Al-Mutaffifin,المطفّفين,26,خِتٰمُهٗ مِسْكٌ ۗوَفِيْ ذٰلِكَ فَلْيَتَنَافَسِ الْمُتَنَافِسُوْنَۗ,khitaamuhu miskun wafii dzaalika falyatanaafasi lmutanaafisuun,laknya dari kasturi. Dan untuk yang demikian itu hendaknya orang berlomba-lomba.,mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5875,83,Al-Mutaffifin,المطفّفين,27,وَمِزَاجُهٗ مِنْ تَسْنِيْمٍۙ,wamizaajuhu min tasniim,"Dan campurannya dari tasnim,",mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5876,83,Al-Mutaffifin,المطفّفين,28,عَيْنًا يَّشْرَبُ بِهَا الْمُقَرَّبُوْنَۗ,aynan yasyrabu bihaa lmuqarrabuun,(yaitu) mata air yang diminum oleh mereka yang dekat (kepada Allah).,mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5877,83,Al-Mutaffifin,المطفّفين,29,اِنَّ الَّذِيْنَ اَجْرَمُوْا كَانُوْا مِنَ الَّذِيْنَ اٰمَنُوْا يَضْحَكُوْنَۖ,inna ladziina ajramuu kaanuu mina ladziina aamanuu yadhakuun,Sesungguhnya orang-orang yang berdosa adalah mereka yang dahulu menertawakan orang-orang yang beriman.,mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5878,83,Al-Mutaffifin,المطفّفين,30,وَاِذَا مَرُّوْا بِهِمْ يَتَغَامَزُوْنَۖ,wa-idzaa marruu bihim yataghaamazuun,"Dan apabila mereka (orang-orang yang beriman) melintas di hadapan mereka, mereka saling mengedip-ngedipkan matanya,",mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5879,83,Al-Mutaffifin,المطفّفين,31,وَاِذَا انْقَلَبُوْٓا اِلٰٓى اَهْلِهِمُ انْقَلَبُوْا فَكِهِيْنَۖ,wa-idzaa inqalabuu ilaa ahlihimu inqalabuu fakihiin,"dan apabila kembali kepada kaumnya, mereka kembali dengan gembira ria.",mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5880,83,Al-Mutaffifin,المطفّفين,32,وَاِذَا رَاَوْهُمْ قَالُوْٓا اِنَّ هٰٓؤُلَاۤءِ لَضَاۤلُّوْنَۙ,wa-idzaa ra-awhum qaaluu inna haaulaa-i ladaalluun,"Dan apabila mereka melihat (orang-orang mukmin), mereka mengatakan, “Sesungguhnya mereka benar-benar orang-orang sesat,”",mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5881,83,Al-Mutaffifin,المطفّفين,33,وَمَآ اُرْسِلُوْا عَلَيْهِمْ حٰفِظِيْنَۗ,wamaa ursiluu 'alayhim haafizhiin,"padahal (orang-orang yang berdosa itu), mereka tidak diutus sebagai penjaga (orang-orang mukmin).",mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
5882,83,Al-Mutaffifin,المطفّفين,34,فَالْيَوْمَ الَّذِيْنَ اٰمَنُوْا مِنَ الْكُفَّارِ يَضْحَكُوْنَۙ,falyawma ladziina aamanuu mina lkuffaari yadhakuun,"Maka pada hari ini, orang-orang yang beriman yang menertawakan orang-orang kafir,",mekah,"Surat ini terdiri atas 36 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al 'Ankabuut dan merupakan  surat yang terakhir di Mekkah sebelum hijrah. Al Muthaffifiin  yang dijadikan nama bagi surat ini diambil dari kata  Al Muthaffifiin yang terdapat pada ayat pertama.",Orang-Orang Curang
